image_file,total_detections,Bbox
final/full_stack/final_full_stack1965.tif,3,"[0.05905594676733017, 0.44535720348358154, 0.08773274719715118, 0.06878529489040375]"
final/full_stack/final_full_stack1965.tif,3,"[0.7018912434577942, 0.4406718909740448, 0.08011693507432938, 0.06456205248832703]"
final/full_stack/final_full_stack1965.tif,3,"[0.3657263219356537, 0.9623677134513855, 0.083158478140831, 0.06848815828561783]"
final/full_stack/final_full_stack1966.tif,3,"[0.058963578194379807, 0.44537782669067383, 0.08777444064617157, 0.06865901499986649]"
final/full_stack/final_full_stack1966.tif,3,"[0.36586999893188477, 0.9625729322433472, 0.0822242870926857, 0.06787024438381195]"
final/full_stack/final_full_stack1966.tif,3,"[0.7018253803253174, 0.44027838110923767, 0.07993029057979584, 0.06483040004968643]"
final/full_stack/final_full_stack1967.tif,3,"[0.3662674129009247, 0.9628511667251587, 0.08246608823537827, 0.06791969388723373]"
final/full_stack/final_full_stack1967.tif,3,"[0.058876022696495056, 0.4454501271247864, 0.08698642998933792, 0.06827380508184433]"
final/full_stack/final_full_stack1967.tif,3,"[0.7016136646270752, 0.4399651885032654, 0.07909148186445236, 0.06485309451818466]"
final/full_stack/final_full_stack1968.tif,3,"[0.7010021209716797, 0.43971744179725647, 0.07782585918903351, 0.06365744769573212]"
final/full_stack/final_full_stack1968.tif,3,"[0.3664388656616211, 0.96287602186203, 0.08260294795036316, 0.06781407445669174]"
final/full_stack/final_full_stack1968.tif,3,"[0.05880885571241379, 0.44561290740966797, 0.08683386445045471, 0.06811858713626862]"
final/full_stack/final_full_stack1969.tif,3,"[0.7010163068771362, 0.43994805216789246, 0.0794386938214302, 0.06408530473709106]"
final/full_stack/final_full_stack1969.tif,3,"[0.05878113582730293, 0.4454570710659027, 0.08628381788730621, 0.0681011900305748]"
final/full_stack/final_full_stack1969.tif,3,"[0.3668298125267029, 0.9627304077148438, 0.08158936351537704, 0.06715276092290878]"
final/full_stack/final_full_stack1970.tif,3,"[0.7022427916526794, 0.44017693400382996, 0.07780584692955017, 0.06344332545995712]"
final/full_stack/final_full_stack1970.tif,3,"[0.059004757553339005, 0.4448149502277374, 0.08610380440950394, 0.06819659471511841]"
final/full_stack/final_full_stack1970.tif,3,"[0.36646872758865356, 0.9632126688957214, 0.08028053492307663, 0.06635831296443939]"
final/full_stack/final_full_stack1971.tif,3,"[0.058575112372636795, 0.44430047273635864, 0.0870652124285698, 0.06902074068784714]"
final/full_stack/final_full_stack1971.tif,3,"[0.701509952545166, 0.44042226672172546, 0.07914306968450546, 0.06429048627614975]"
final/full_stack/final_full_stack1971.tif,3,"[0.36577436327934265, 0.9631789922714233, 0.08031302690505981, 0.06548453122377396]"
final/full_stack/final_full_stack1972.tif,3,"[0.7013365030288696, 0.4403271973133087, 0.07883155345916748, 0.06385936588048935]"
final/full_stack/final_full_stack1972.tif,3,"[0.05877140164375305, 0.44469693303108215, 0.08756157755851746, 0.06885838508605957]"
final/full_stack/final_full_stack1972.tif,3,"[0.3656688928604126, 0.9626176953315735, 0.08119264990091324, 0.06576365232467651]"
final/full_stack/final_full_stack1973.tif,3,"[0.7011576294898987, 0.440403014421463, 0.07904717326164246, 0.06420624256134033]"
final/full_stack/final_full_stack1973.tif,3,"[0.365693598985672, 0.9620176553726196, 0.08107943832874298, 0.06610017269849777]"
final/full_stack/final_full_stack1973.tif,3,"[0.059039488434791565, 0.4449389576911926, 0.08772797137498856, 0.0689636766910553]"
final/full_stack/final_full_stack1974.tif,3,"[0.701365053653717, 0.4404906630516052, 0.07883776724338531, 0.06426434218883514]"
final/full_stack/final_full_stack1974.tif,3,"[0.36598315834999084, 0.9624231457710266, 0.08036930114030838, 0.06549502164125443]"
final/full_stack/final_full_stack1974.tif,3,"[0.05869029462337494, 0.4446743428707123, 0.08671433478593826, 0.06855449080467224]"
final/full_stack/final_full_stack1975.tif,3,"[0.7008823156356812, 0.44054993987083435, 0.07905949652194977, 0.06416335701942444]"
final/full_stack/final_full_stack1975.tif,3,"[0.36596348881721497, 0.9623684883117676, 0.08022046834230423, 0.06544859707355499]"
final/full_stack/final_full_stack1975.tif,3,"[0.05915786698460579, 0.4443185329437256, 0.08629456162452698, 0.06848876923322678]"
final/full_stack/final_full_stack1976.tif,3,"[0.7007909417152405, 0.440541535615921, 0.07880277931690216, 0.06393548101186752]"
final/full_stack/final_full_stack1976.tif,3,"[0.05945192277431488, 0.44464024901390076, 0.08666947484016418, 0.06846915185451508]"
final/full_stack/final_full_stack1976.tif,3,"[0.36622190475463867, 0.9623870253562927, 0.08063971251249313, 0.06546098738908768]"
final/full_stack/final_full_stack1977.tif,3,"[0.7009897828102112, 0.4407857656478882, 0.07909224182367325, 0.06427659094333649]"
final/full_stack/final_full_stack1977.tif,3,"[0.36610954999923706, 0.9629759192466736, 0.08000484108924866, 0.06507065892219543]"
final/full_stack/final_full_stack1977.tif,3,"[0.05922127887606621, 0.4447404444217682, 0.08570032566785812, 0.06835412234067917]"
final/full_stack/final_full_stack1978.tif,3,"[0.7010003924369812, 0.4404721260070801, 0.07775802910327911, 0.06425347179174423]"
final/full_stack/final_full_stack1978.tif,3,"[0.36628177762031555, 0.962964653968811, 0.07949094474315643, 0.06491530686616898]"
final/full_stack/final_full_stack1978.tif,3,"[0.05895979702472687, 0.44458016753196716, 0.08465331792831421, 0.06785903871059418]"
final/full_stack/final_full_stack1979.tif,3,"[0.7014661431312561, 0.4404572546482086, 0.0781407356262207, 0.06411972641944885]"
final/full_stack/final_full_stack1979.tif,3,"[0.05947196111083031, 0.44445157051086426, 0.08560319244861603, 0.06825333088636398]"
final/full_stack/final_full_stack1979.tif,3,"[0.36649882793426514, 0.9625557065010071, 0.07933571934700012, 0.06525996327400208]"
final/full_stack/final_full_stack1980.tif,3,"[0.7017719745635986, 0.4404396116733551, 0.07850002497434616, 0.06360321491956711]"
final/full_stack/final_full_stack1980.tif,3,"[0.0595162995159626, 0.4445616900920868, 0.08594269305467606, 0.06814142316579819]"
final/full_stack/final_full_stack1980.tif,3,"[0.366059273481369, 0.9630616307258606, 0.07909616827964783, 0.06464695930480957]"
final/full_stack/final_full_stack1981.tif,3,"[0.7013367414474487, 0.4405283033847809, 0.07802090793848038, 0.06355924904346466]"
final/full_stack/final_full_stack1981.tif,3,"[0.05958596244454384, 0.44438841938972473, 0.08608315140008926, 0.0678945928812027]"
final/full_stack/final_full_stack1981.tif,3,"[0.3659397065639496, 0.9631954431533813, 0.07884428650140762, 0.06412123888731003]"
final/full_stack/final_full_stack1982.tif,3,"[0.059623073786497116, 0.4443829357624054, 0.08617932349443436, 0.06861849874258041]"
final/full_stack/final_full_stack1982.tif,3,"[0.7014254927635193, 0.44045960903167725, 0.07790647447109222, 0.06334522366523743]"
final/full_stack/final_full_stack1982.tif,3,"[0.3662702143192291, 0.963020920753479, 0.07867401093244553, 0.06403500586748123]"
final/full_stack/final_full_stack1983.tif,3,"[0.05946949124336243, 0.44440051913261414, 0.08633502572774887, 0.06876160949468613]"
final/full_stack/final_full_stack1983.tif,3,"[0.7014981508255005, 0.4404841363430023, 0.07828842103481293, 0.06343027949333191]"
final/full_stack/final_full_stack1983.tif,3,"[0.3667369484901428, 0.9627763628959656, 0.07955862581729889, 0.06405684351921082]"
final/full_stack/final_full_stack1984.tif,3,"[0.7015030980110168, 0.44038018584251404, 0.07840820401906967, 0.06362804025411606]"
final/full_stack/final_full_stack1984.tif,3,"[0.05955548211932182, 0.44448816776275635, 0.08662986010313034, 0.06864199787378311]"
final/full_stack/final_full_stack1984.tif,3,"[0.36644241213798523, 0.9626269936561584, 0.07966572791337967, 0.06440707296133041]"
final/full_stack/final_full_stack1985.tif,3,"[0.7015053033828735, 0.4404832124710083, 0.07854239642620087, 0.06385327130556107]"
final/full_stack/final_full_stack1985.tif,3,"[0.06000051274895668, 0.4444595277309418, 0.08596328645944595, 0.06836169213056564]"
final/full_stack/final_full_stack1985.tif,3,"[0.36664676666259766, 0.9624101519584656, 0.07985616475343704, 0.06500475853681564]"
final/full_stack/final_full_stack1986.tif,3,"[0.7012559175491333, 0.44041889905929565, 0.0779753252863884, 0.06370808184146881]"
final/full_stack/final_full_stack1986.tif,3,"[0.3666723072528839, 0.9628586769104004, 0.07859337329864502, 0.06435280293226242]"
final/full_stack/final_full_stack1986.tif,3,"[0.059851400554180145, 0.4446357488632202, 0.08430255204439163, 0.06756052374839783]"
final/full_stack/final_full_stack1987.tif,3,"[0.7011590600013733, 0.4401940405368805, 0.07760142534971237, 0.06315290182828903]"
final/full_stack/final_full_stack1987.tif,3,"[0.05995951220393181, 0.44493040442466736, 0.08435849100351334, 0.06753934919834137]"
final/full_stack/final_full_stack1987.tif,3,"[0.3670954406261444, 0.9628140330314636, 0.07895881682634354, 0.0646277666091919]"
final/full_stack/final_full_stack1988.tif,3,"[0.7014878392219543, 0.4405471682548523, 0.07796519249677658, 0.06373856961727142]"
final/full_stack/final_full_stack1988.tif,3,"[0.05982411652803421, 0.44476208090782166, 0.08463156968355179, 0.0677938386797905]"
final/full_stack/final_full_stack1988.tif,3,"[0.366971492767334, 0.9627523422241211, 0.08004492521286011, 0.06498953700065613]"
final/full_stack/final_full_stack1989.tif,3,"[0.7012908458709717, 0.44046324491500854, 0.0777110755443573, 0.0638214498758316]"
final/full_stack/final_full_stack1989.tif,3,"[0.059598423540592194, 0.44442617893218994, 0.08390636742115021, 0.06737042218446732]"
final/full_stack/final_full_stack1989.tif,3,"[0.3665127456188202, 0.962546706199646, 0.08003580570220947, 0.06531092524528503]"
final/full_stack/final_full_stack1990.tif,3,"[0.7011653184890747, 0.44034504890441895, 0.0774221196770668, 0.06355291604995728]"
final/full_stack/final_full_stack1990.tif,3,"[0.059697527438402176, 0.4444620609283447, 0.08312510699033737, 0.0671164020895958]"
final/full_stack/final_full_stack1990.tif,3,"[0.3661874830722809, 0.9626469612121582, 0.08056376129388809, 0.06500967592000961]"
final/full_stack/final_full_stack1991.tif,3,"[0.059552788734436035, 0.4445289075374603, 0.08261613547801971, 0.06710656732320786]"
final/full_stack/final_full_stack1991.tif,3,"[0.7015464901924133, 0.44022610783576965, 0.07691672444343567, 0.06314490735530853]"
final/full_stack/final_full_stack1991.tif,3,"[0.36598441004753113, 0.9629569053649902, 0.08081518113613129, 0.06496315449476242]"
final/full_stack/final_full_stack1992.tif,3,"[0.7016443014144897, 0.4402957558631897, 0.07601349800825119, 0.06244657561182976]"
final/full_stack/final_full_stack1992.tif,3,"[0.05919589102268219, 0.4446244239807129, 0.08366254717111588, 0.0673292949795723]"
final/full_stack/final_full_stack1992.tif,3,"[0.36668023467063904, 0.9628840088844299, 0.08036492019891739, 0.06434675306081772]"
final/full_stack/final_full_stack1993.tif,3,"[0.7014243006706238, 0.4404039680957794, 0.07623100280761719, 0.06252037733793259]"
final/full_stack/final_full_stack1993.tif,3,"[0.05923892930150032, 0.44472336769104004, 0.08399518579244614, 0.06766250729560852]"
final/full_stack/final_full_stack1993.tif,3,"[0.36729705333709717, 0.9627549052238464, 0.07944287359714508, 0.064130499958992]"
final/full_stack/final_full_stack1994.tif,3,"[0.7014747858047485, 0.4401211440563202, 0.0757002979516983, 0.062319256365299225]"
final/full_stack/final_full_stack1994.tif,3,"[0.059174418449401855, 0.4446818232536316, 0.08386067301034927, 0.06764354556798935]"
final/full_stack/final_full_stack1994.tif,3,"[0.36689022183418274, 0.9630352854728699, 0.07850567251443863, 0.06375672668218613]"
final/full_stack/final_full_stack1995.tif,3,"[0.7015215754508972, 0.4405621886253357, 0.0763750746846199, 0.06275898218154907]"
final/full_stack/final_full_stack1995.tif,3,"[0.058858197182416916, 0.44486674666404724, 0.08365578949451447, 0.06724381446838379]"
final/full_stack/final_full_stack1995.tif,3,"[0.3670092523097992, 0.9629713296890259, 0.07936421781778336, 0.06372665613889694]"
final/full_stack/final_full_stack1996.tif,3,"[0.7013505101203918, 0.44040971994400024, 0.07743983715772629, 0.06333685666322708]"
final/full_stack/final_full_stack1996.tif,3,"[0.05926219001412392, 0.44465532898902893, 0.08346197754144669, 0.06702005118131638]"
final/full_stack/final_full_stack1996.tif,3,"[0.3668002188205719, 0.9626803398132324, 0.07999858260154724, 0.06448555737733841]"
final/full_stack/final_full_stack1997.tif,3,"[0.7012419104576111, 0.4402255713939667, 0.07788901031017303, 0.06353528052568436]"
final/full_stack/final_full_stack1997.tif,3,"[0.059649549424648285, 0.4445870816707611, 0.08350841701030731, 0.06739591062068939]"
final/full_stack/final_full_stack1997.tif,3,"[0.36663445830345154, 0.9627646803855896, 0.07946810871362686, 0.06361526995897293]"
final/full_stack/final_full_stack1998.tif,3,"[0.05954574793577194, 0.44447648525238037, 0.08357657492160797, 0.06736796349287033]"
final/full_stack/final_full_stack1998.tif,3,"[0.7013983130455017, 0.44010990858078003, 0.07736670970916748, 0.06313673406839371]"
final/full_stack/final_full_stack1998.tif,3,"[0.36610737442970276, 0.9629036784172058, 0.0795835554599762, 0.06345263868570328]"
final/full_stack/final_full_stack1999.tif,3,"[0.059729669243097305, 0.444442480802536, 0.08352095633745193, 0.06702709943056107]"
final/full_stack/final_full_stack1999.tif,3,"[0.7014283537864685, 0.44051018357276917, 0.07739365100860596, 0.06298685818910599]"
final/full_stack/final_full_stack1999.tif,3,"[0.3668357729911804, 0.9628722667694092, 0.07938385009765625, 0.0637858510017395]"
final/full_stack/final_full_stack2000.tif,3,"[0.7013184428215027, 0.4404883086681366, 0.07706552743911743, 0.06295159459114075]"
final/full_stack/final_full_stack2000.tif,3,"[0.06007116660475731, 0.4443584680557251, 0.08355367928743362, 0.06745429337024689]"
final/full_stack/final_full_stack2000.tif,3,"[0.3666260838508606, 0.9628174304962158, 0.07990072667598724, 0.06428311765193939]"
final/full_stack/final_full_stack2001.tif,3,"[0.05968303978443146, 0.4445086419582367, 0.08207252621650696, 0.06678266823291779]"
final/full_stack/final_full_stack2001.tif,3,"[0.7014572620391846, 0.440399706363678, 0.07620126008987427, 0.062321197241544724]"
final/full_stack/final_full_stack2001.tif,3,"[0.3662557601928711, 0.9628627896308899, 0.07997365295886993, 0.06450125575065613]"
final/full_stack/final_full_stack2002.tif,3,"[0.0596371553838253, 0.4445553421974182, 0.08247597515583038, 0.06704184412956238]"
final/full_stack/final_full_stack2002.tif,3,"[0.7011585235595703, 0.4402339458465576, 0.0769212543964386, 0.06259776651859283]"
final/full_stack/final_full_stack2002.tif,3,"[0.3665153682231903, 0.9630128741264343, 0.08022097498178482, 0.06439714878797531]"
final/full_stack/final_full_stack2003.tif,3,"[0.05950555577874184, 0.4446452260017395, 0.08330700546503067, 0.06740625947713852]"
final/full_stack/final_full_stack2003.tif,3,"[0.701222836971283, 0.4401676654815674, 0.07629455626010895, 0.06268608570098877]"
final/full_stack/final_full_stack2003.tif,3,"[0.3668959438800812, 0.9629144072532654, 0.0793118104338646, 0.06377053260803223]"
final/full_stack/final_full_stack2004.tif,3,"[0.059458378702402115, 0.4447157680988312, 0.08257575333118439, 0.06705933809280396]"
final/full_stack/final_full_stack2004.tif,3,"[0.7013737559318542, 0.4400451183319092, 0.07517601549625397, 0.06208636984229088]"
final/full_stack/final_full_stack2004.tif,3,"[0.3668726682662964, 0.9628394842147827, 0.07882938534021378, 0.0637318566441536]"
final/full_stack/final_full_stack2005.tif,3,"[0.05934435874223709, 0.44472870230674744, 0.0822555422782898, 0.06665658205747604]"
final/full_stack/final_full_stack2005.tif,3,"[0.7014356851577759, 0.43996337056159973, 0.07493574172258377, 0.06190657243132591]"
final/full_stack/final_full_stack2005.tif,3,"[0.36648303270339966, 0.9628355503082275, 0.07854099571704865, 0.06396909803152084]"
final/full_stack/final_full_stack2006.tif,3,"[0.059628553688526154, 0.44415125250816345, 0.08183603733778, 0.06642530113458633]"
final/full_stack/final_full_stack2006.tif,3,"[0.701400637626648, 0.4400743544101715, 0.07522857189178467, 0.06175580620765686]"
final/full_stack/final_full_stack2006.tif,3,"[0.36637741327285767, 0.9626913070678711, 0.07814791798591614, 0.06417986005544662]"
final/full_stack/final_full_stack2007.tif,3,"[0.05937674269080162, 0.4443572163581848, 0.08202717453241348, 0.06644795089960098]"
final/full_stack/final_full_stack2007.tif,3,"[0.7013351917266846, 0.4399736821651459, 0.07543192058801651, 0.06209218502044678]"
final/full_stack/final_full_stack2007.tif,3,"[0.3666357696056366, 0.9630099534988403, 0.0789729505777359, 0.06453179568052292]"
